event_id,fixture_id,participant_id,player_id,related_player_id,type_id,minute,extra_minute,result,info,player_name
80178492,18535174,51,96792.0,7643.0,18,69,,,,Odsonne Édouard
80178547,18535174,51,2332.0,927.0,18,69,,,,Will Hughes
80178598,18535174,51,96950.0,1038.0,18,69,,,,Jean-Philippe Mateta
80179570,18535174,51,4536500.0,,19,87,,,Argument,Marc Guéhi
80176925,18535174,18,129511.0,,19,49,,,Foul,Jorginho
80174465,18535174,51,5640926.0,,19,26,,,Foul,Cheick Doucouré  
80175342,18535174,51,1202.0,,19,42,,,Foul,Nathaniel Clyne
80177261,18535174,51,7643.0,,19,52,,,Foul,Eberechi Eze
80151527,18535175,65,537558.0,,19,69,,,Foul,Ibrahima Diallo
80149524,18535175,65,1155.0,3596.0,14,46,,1-1,Field Goal,James Ward-Prowse
80150760,18535175,65,37410255.0,37536874.0,18,61,,,,Carlos Alcaraz
80150784,18535175,65,2951.0,37316841.0,18,61,,,,Adam Armstrong
80151604,18535175,13,9611543.0,764.0,18,69,,,,Anthony Gordon
80153058,18535175,13,15076357.0,1030.0,18,82,,,,Ellis Simms
80153369,18535175,65,37289022.0,3596.0,18,85,,,,Sékou Mara
80153368,18535175,65,4344.0,537558.0,18,85,,,,Ainsley Maitland-Niles
80153604,18535175,65,337432.0,150759.0,18,85,,,,Romain Perraud
80148096,18535175,13,22878573.0,1572.0,14,39,,1-0,Field Goal,Amadou Onana
80152397,18535175,65,1155.0,,14,78,,1-2,Field Goal,James Ward-Prowse
80146186,18535175,65,37536874.0,,19,14,,,Foul,Roméo Lavia 
80154242,18535175,65,219534.0,,19,90,2.0,,Foul,Lyanco
80142995,18535176,14,2884.0,1878.0,18,90,2.0,,,Harry Maguire
80142079,18535176,14,992.0,,19,64,,,Foul,Christian Eriksen
80142818,18535176,14,205411.0,,19,88,,,Foul,Fred 
80141966,18535176,9,1116.0,1371.0,14,60,,0-1,Field Goal,Jack Grealish
80142499,18535176,14,129602.0,159700.0,14,78,,1-1,Field Goal,Bruno Fernandes  
80141463,18535176,14,12393293.0,1829.0,18,46,,,,Antony
80141854,18535176,9,1116.0,336133.0,18,57,,,,Jack Grealish
80142276,18535176,14,37316549.0,992.0,18,72,,,,Alejandro Garnacho
80142994,18535176,14,2206665.0,2158417.0,18,90,3.0,,,Lisandro Martínez
80143017,18535176,14,455376.0,159700.0,18,90,3.0,,,Scott McTominay
80142611,18535176,14,1878.0,37316549.0,14,82,,2-1,Field Goal,Marcus Rashford
152525004,18535176,14,129602.0,,10,79,,,,Bruno Fernandes  
80142895,18535176,14,159700.0,,19,89,,,Foul,Casemiro
80179075,18535177,11,5241.0,1004.0,18,77,,,,Tosin Adarabioyo
80179742,18535177,20,34053.0,1065.0,14,89,,1-0,Field Goal,Alexander Isak
152525005,18535177,11,3140.0,,10,67,,,,Bobby De Cordova-Reid
80178753,18535177,11,1366.0,,17,69,,,,Aleksandar Mitrović  
80179928,18535177,11,463153.0,96799.0,18,90,2.0,,,Carlos Vinícius 
80179927,18535177,11,5403.0,3140.0,18,90,2.0,,,Harry Wilson
80178078,18535177,11,1004.0,,19,63,,,Foul,Andreas Pereira
80178708,18535177,20,34053.0,1494447.0,18,71,,,,Alexander Isak
80179076,18535177,11,5149.0,1317.0,18,78,,,,Daniel James
80179896,18535177,11,2285.0,1409.0,18,90,2.0,,,Tom Cairney 
80176790,18535177,20,32508.0,459145.0,18,46,,,,Allan Saint-Maximin
80179536,18535177,20,3071.0,257663.0,18,85,,,,Jacob Murphy
80180064,18535177,20,914.0,1065.0,18,90,6.0,,,Chris Wood 
80177871,18535177,11,2454.0,,19,60,,,Foul,Tim Ream 
80176972,18535177,11,95746.0,,19,48,,,Foul,Gufeng Zhu
80178555,18535177,20,2763.0,,19,69,,,,Nick Pope 
80150195,18535178,63,25930790.0,7926.0,14,56,,1-0,Field Goal,Brennan Johnson 
80150121,18535178,63,332147.0,219172.0,18,55,,,,Sam Surridge
80149322,18535178,63,784.0,10831.0,18,46,,,,Jack Colback
80147312,18535178,42,62342.0,,19,29,,,Foul,Youri Tielemans 
80153046,18535178,63,25930790.0,7926.0,14,85,,2-0,Field Goal,Brennan Johnson 
80151210,18535178,42,11705405.0,10309700.0,18,68,,,,Lewis Brunt
80151231,18535178,42,61654.0,4679.0,18,68,,,,Dennis Praet 
80151395,18535178,63,10310312.0,523939.0,18,70,,,,Lewis O'Brien
152525006,18535178,63,25930790.0,,19,85,,,,Brennan Johnson 
152525007,18535178,63,25930790.0,,10,57,,,,Brennan Johnson 
80151230,18535178,42,1488.0,174.0,18,68,,,,Kelechi Iheanacho
80153308,18535178,63,11720838.0,25930790.0,18,86,,,,Neco Williams
80152102,18535178,42,1573.0,,19,77,,,Foul,Daniel Amartey
80185667,18535179,19,310288.0,26603.0,18,86,,,,Takehiro Tomiyasu 
80182262,18535179,19,1014.0,,15,14,,0-1,Own Goal,Hugo Lloris
80183486,18535179,19,26823.0,16827155.0,14,36,,0-2,Field Goal,Martin Ødegaard  
80185128,18535179,6,219633.0,3884.0,18,71,,,,Richarlison
80185476,18535179,6,96870.0,37342694.0,18,76,,,,Yves Bissouma 
80185566,18535179,19,172960.0,10959356.0,18,79,,,,Kieran Tierney
80185735,18535179,6,989.0,96741.0,18,88,,,,Ben Davies 
80185736,18535179,6,4545529.0,14338024.0,18,88,,,,Bryan Gil
80185834,18535179,19,1494446.0,539961.0,18,90,3.0,,,Emile Smith Rowe
80185835,18535179,19,5270497.0,26823.0,18,90,4.0,,,Fábio Vieira
80185479,18535179,6,31002.0,6610.0,18,76,,,,Ivan Perišić
80183416,18535179,6,333731.0,,19,35,,,Persistent fouling,Cristian Romero
80185779,18535179,19,97811.0,,19,90,1.0,,Time wasting,Gabriel Magalhães 
80185294,18535179,6,96741.0,,19,72,,,Foul,Clément Lenglet 
80184017,18535179,6,6610.0,,19,45,1.0,,Foul,Ryan Sessegnon
80184813,18535179,6,37342694.0,,19,53,,,Foul,Pape Matar Sarr
80185119,18535179,19,10959356.0,,19,70,,,Foul,Gabriel Martinelli 
80150746,18535180,29,160217.0,1846739.0,18,64,,,,Raúl Jiménez
80152057,18535180,1,30178.0,186815.0,18,76,,,,Gianluca Scamacca
80149472,18535180,29,160834.0,,14,48,,1-0,Field Goal,Daniel Podence
80150438,18535180,1,96426.0,80655.0,18,60,,,,Saïd Benrahma
80150771,18535180,29,13590962.0,160834.0,18,64,,,,Rayan Aït-Nouri
80151670,18535180,29,96017.0,52868.0,18,73,,,,Mario Lemina
80151669,18535180,29,4241.0,96102.0,18,73,,,,Adama Traoré
80152889,18535180,29,29303604.0,37286738.0,18,83,,,,Toti 
80151408,18535180,1,516291.0,,19,70,,,Foul,Nayef Aguerd
80154105,18535180,1,5273.0,,19,90,3.0,,Foul,Declan Rice
80477401,18535181,15,186585.0,95368.0,18,46,,,,Álex Moreno
80477402,18535181,15,810.0,11705406.0,18,46,,,,Philippe Coutinho 
80480302,18535181,42,1182.0,1488.0,18,67,,,,Jamie Vardy
80473588,18535181,15,173121.0,,15,32,,2-1,Own Goal,Harry Souttar 
80475274,18535181,42,29313293.0,1488.0,14,45,2.0,2-3,Field Goal,Tetê
80482968,18535181,15,62423.0,97626.0,18,82,,,,Leander Dendoncker
80481910,18535181,42,61654.0,,14,79,,2-4,Field Goal,Dennis Praet 
80478780,18535181,15,6524.0,165.0,18,59,,,,Matty Cash
80480304,18535181,42,4679.0,540613.0,18,67,,,,Nampalys Mendy
80474474,18535181,42,1488.0,10601.0,14,41,,2-2,Field Goal,Kelechi Iheanacho
80480303,18535181,42,61654.0,6838.0,18,67,,,,Dennis Praet 
80482524,18535181,42,10309700.0,32796825.0,18,81,,,,Luke Thomas
80482967,18535181,15,30071882.0,33716.0,18,82,,,,Jhon Durán 
80482966,18535181,42,32574.0,29313293.0,18,83,,,,Çağlar Söyüncü
80485403,18535181,42,62342.0,,19,88,,,Foul,Youri Tielemans 
80471248,18535181,15,12145.0,,14,9,,1-0,Field Goal,Ollie Watkins
80471539,18535181,42,6838.0,1488.0,14,12,,1-1,Field Goal,James Maddison  
80478292,18535181,42,62337.0,,19,56,,,Foul,Timothy Castagne
80483966,18535181,42,32574.0,,19,86,,,Foul,Çağlar Söyüncü
80480136,18535182,65,37410255.0,37536874.0,18,65,,,,Carlos Alcaraz
80477185,18535182,65,84143.0,150759.0,18,46,,,,Paul Onuachu
80479203,18535182,236,456067.0,27440826.0,18,61,,,,Mads Roerslev
80480137,18535182,65,53.0,37316841.0,18,65,,,,Theo Walcott
80481348,18535182,236,27067062.0,96928.0,18,74,,,,Kevin Schade
80482521,18535182,65,2951.0,3596.0,18,81,,,,Adam Armstrong
80482520,18535182,236,8449373.0,84426.0,18,82,,,,Mikkel Damsgaard
80477184,18535182,65,37438667.0,537558.0,18,46,,,,Kamaldeen Sulemana
80479493,18535182,236,4341.0,,19,64,,,Foul,Ivan Toney
80478977,18535182,236,36633.0,339093.0,18,61,,,,Vitaly Janelt
80484150,18535182,236,24613.0,529689.0,18,82,,,,Zanka
80474555,18535182,236,1460.0,529689.0,14,41,,1-0,Field Goal,Ben Mee
80474848,18535182,236,529689.0,96928.0,14,44,,2-0,Field Goal,Bryan Mbeumo 
80482024,18535182,236,84426.0,7993.0,14,80,,3-0,Field Goal,Mathias Jensen
80478672,18535182,65,37536874.0,,19,59,,,Foul,Roméo Lavia 
80484391,18535182,65,11347016.0,,19,90,,,Foul,Mohammed Salisu
80471371,18535183,78,24655.0,,19,9,,,Foul,Joël Veltman
80478840,18535183,78,35280539.0,627.0,18,57,,,,Jeremy Sarmiento
80480301,18535183,52,4613.0,6087.0,18,66,,,,Joe Rothwell
80481804,18535183,78,37568149.0,9308200.0,18,75,,,,Facundo Buonanotte
80484542,18535183,78,6504.0,2423.0,18,89,,,,Adam Webster 
80478841,18535183,78,37261500.0,6599973.0,18,57,,,,Moisés Caicedo 
80482961,18535183,52,456276.0,37392849.0,18,81,,,,Matías Viña
80483764,18535183,78,21437534.0,35280539.0,14,87,,1-0,Field Goal,Kaoru Mitoma 
80479481,18535183,52,172752.0,2511082.0,18,61,,,,Ryan Christie
80481803,18535183,78,29419594.0,41077.0,18,75,,,,Julio Enciso
80480772,18535183,78,2461.0,,19,69,,,Foul,Lewis Dunk 
80482511,18535183,78,37261500.0,,19,79,,,Argument,Moisés Caicedo 
80483385,18535183,52,1095.0,,19,84,,,Foul,Adam Smith  
80446029,18535184,11,160072.0,,19,22,,,Foul,João Palhinha
80448350,18535184,18,1330.0,581220.0,18,60,,,,César Azpilicueta 
80449863,18535184,11,5403.0,,19,90,3.0,,Foul,Harry Wilson
80449081,18535184,11,5403.0,1317.0,18,75,,,,Harry Wilson
80449539,18535184,18,1601.0,448448.0,18,84,,,,Ben Chilwell
80448004,18535184,11,1004.0,,19,51,,,Foul,Andreas Pereira
80448349,18535184,18,802.0,24288.0,18,60,,,,Raheem Sterling 
80449044,18535184,11,125482.0,3140.0,18,75,,,,Manor Solomon
80447843,18535184,18,25217662.0,9938919.0,18,46,,,,Noni Madueke 
80449043,18535184,18,37555964.0,537121.0,18,75,,,,David Datro Fofana
80449891,18535184,11,95746.0,1004.0,18,90,4.0,,,Gufeng Zhu
80449793,18535184,11,2285.0,1409.0,18,90,1.0,,,Tom Cairney 
80449798,18535184,11,463153.0,1366.0,18,90,1.0,,,Carlos Vinícius 
80448693,18535184,11,3140.0,,19,67,,,Foul,Bobby De Cordova-Reid
80448581,18535184,18,1494245.0,,19,64,,,Foul,Conor Gallagher
80467149,18535185,13,95776.0,,19,90,6.0,,Argument,Neal Maupay
80466267,18535185,19,310288.0,3259.0,18,85,,,,Takehiro Tomiyasu 
80465173,18535185,13,537271.0,,19,63,,,Foul,Vitaliy Mykolenko
80466326,18535185,13,1826.0,,19,86,,,Time wasting,Jordan Pickford
80464675,18535185,13,1639.0,4598726.0,14,60,,1-0,Field Goal,James Tarkowski
80464799,18535185,19,129511.0,186370.0,18,59,,,,Jorginho
80464845,18535185,19,61780.0,10959356.0,18,59,,,,Leandro Trossard
80465118,18535185,13,95776.0,5141.0,18,62,,,,Neal Maupay
80465813,18535185,19,5270497.0,26823.0,18,77,,,,Fábio Vieira
80465389,18535185,13,22878573.0,,19,69,,,Foul,Amadou Onana
80467200,18535185,19,26603.0,,19,90,6.0,,Argument,Oleksandr Zinchenko 
80471096,18535186,14,129602.0,,16,7,,1-0,Penalty,Bruno Fernandes  
80479356,18535186,14,1878.0,955.0,14,62,,2-0,Field Goal,Marcus Rashford
80481974,18535186,51,7643.0,1038.0,18,73,,,,Eberechi Eze
80482959,18535186,14,32582.0,12393293.0,18,81,,,,Marcel Sabitzer 
80481392,18535186,51,927.0,5640926.0,14,76,,2-1,Field Goal,Jeffrey Schlupp
80483073,18535186,51,96950.0,927.0,18,83,,,,Jean-Philippe Mateta
80478776,18535186,14,37316549.0,25317.0,18,59,,,,Alejandro Garnacho
80481189,18535186,51,538907.0,2332.0,18,72,,,,Albert Sambi Lokonga
80482960,18535186,51,37316940.0,5640926.0,18,82,,,,Naouirou Ahamada 
80484132,18535186,14,160206.0,5252.0,18,87,,,,Victor Lindelöf
80484133,18535186,14,2884.0,37316549.0,18,87,,,,Harry Maguire
80480307,18535186,51,927.0,,19,67,,,Foul,Jeffrey Schlupp
152525008,18535186,14,1878.0,,10,6,,,,Marcus Rashford
80475366,18535186,51,4598710.0,,19,45,1.0,,Foul,Tyrick Mitchell
80480671,18535186,14,159700.0,,20,70,,,Violent conduct,Casemiro
80480306,18535186,14,12393293.0,,19,67,,,Argument,Antony
80492885,18535187,20,1494447.0,,19,45,,,Foul,Joe Willock
80495222,18535187,20,9611543.0,32508.0,18,69,,,,Anthony Gordon
80495559,18535187,1,186815.0,96426.0,18,74,,,,Pablo Fornals
80493877,18535187,1,581199.0,32738.0,18,46,,,,Ben Johnson
80496403,18535187,1,518749.0,80304.0,18,90,2.0,,,Flynn Downes
80490375,18535187,20,1065.0,173737.0,14,3,,1-0,Field Goal,Callum Wilson
80495942,18535187,20,332047.0,1494447.0,18,81,,,,Elliot Anderson
80495950,18535187,1,1450.0,1922.0,18,81,,,,Danny Ings
80495558,18535187,1,80655.0,220052.0,18,74,,,,Tomáš Souček
80496355,18535187,1,516291.0,,19,90,1.0,,Time wasting,Nayef Aguerd
80495965,18535187,20,3071.0,257663.0,18,81,,,,Jacob Murphy
80490725,18535187,20,1494447.0,,10,2,,,,Joe Willock
80492323,18535187,1,220052.0,5273.0,14,32,,1-1,Field Goal,Lucas Paquetá
80494411,18535187,20,33645.0,,19,57,,,Simulation,Joelinton 
80532040,18535188,63,332147.0,,19,90,1.0,,,Sam Surridge
80528665,18535188,71,9939203.0,239578.0,18,57,,,,Crysencio Summerville
80524597,18535188,63,37533413.0,,19,30,,,Foul,Danilo
80527460,18535188,63,95094.0,523939.0,18,46,,,,Serge Aurier
80527461,18535188,63,784.0,37533413.0,18,46,,,,Jack Colback
80528664,18535188,71,608189.0,186922.0,18,57,,,,Weston McKennie
80529800,18535188,71,449187.0,29478.0,18,67,,,,Junior Firpo
80529799,18535188,71,21782390.0,1175.0,18,67,,,,Georginio Rutter
80530356,18535188,63,332147.0,914.0,18,73,,,,Sam Surridge
80531321,18535188,71,28912710.0,262274.0,18,83,,,,Sam Greenwood 
80531893,18535188,63,1309.0,11720838.0,18,90,,,,André Ayew
80530680,18535188,71,52850.0,,19,77,,,Foul,Maximilian Wöber
80522661,18535188,63,25930790.0,,14,14,,1-0,Field Goal,Brennan Johnson 
80522654,18535188,71,29478.0,,19,13,,,Foul,Pascal Struijk
80528172,18535188,63,95348.0,,19,52,,,Foul,Willy Boly
80528445,18535188,63,11720838.0,,19,55,,,Time wasting,Neco Williams
80540120,18535189,9,4842.0,96353.0,18,84,,,,İlkay Gündoğan
80540121,18535189,6,96870.0,4313.0,18,84,,,,Yves Bissouma 
80535722,18535189,6,997.0,1744.0,14,15,,1-0,Field Goal,Harry Kane 
80538609,18535189,9,1371.0,971.0,18,59,,,,Kevin De Bruyne
80539636,18535189,6,6610.0,31002.0,18,79,,,,Ryan Sessegnon
80540329,18535189,6,26294.0,14338024.0,18,88,,,,Davinson Sánchez
80539488,18535189,6,31002.0,,19,75,,,Foul,Ivan Perišić
80539999,18535189,9,159142.0,,19,83,,,Argument,Ederson
80540878,18535189,9,1116.0,,19,90,7.0,,Argument,Jack Grealish
80543288,18535189,9,911.0,,19,90,7.0,,Foul,Kyle Walker
80536111,18535189,6,333797.0,,19,23,,,Foul,Rodrigo Bentancur
80540249,18535189,6,333731.0,,21,87,,,Foul,Cristian Romero
80536237,18535189,6,333731.0,,19,26,,,Foul,Cristian Romero
80480299,18535190,8,323.0,32640.0,18,65,,,,Jordan Henderson
80474648,18535190,29,4241.0,52868.0,18,42,,,,Adama Traoré
80478791,18535190,29,160217.0,1846739.0,18,60,,,,Raúl Jiménez
80470863,18535190,29,1920.0,,15,5,,1-0,Own Goal,Joël Matip
80483555,18535190,8,850.0,30062.0,18,85,,,,Alex Oxlade-Chamberlain
80478792,18535190,29,96102.0,186025.0,18,60,,,,João Moutinho
80483554,18535190,8,197.0,31857.0,18,85,,,,James Milner 
80482831,18535190,29,186426.0,13590962.0,18,83,,,,Jonny Otto
80482179,18535190,8,23269836.0,37565677.0,18,76,,,,Harvey Elliott
80475493,18535190,29,1183.0,,19,45,4.0,,Foul,Craig Dawson
80483553,18535190,8,84627.0,1078.0,18,85,,,,Konstantinos Tsimikas
80482885,18535190,29,160834.0,96017.0,18,83,,,,Daniel Podence
80471455,18535190,29,1183.0,,14,12,,2-0,Field Goal,Craig Dawson
80480617,18535190,29,159699.0,4241.0,14,71,,3-0,Field Goal,Rúben Neves
80481341,18535190,8,1453.0,,19,75,,,Foul,Joe Gomez
80668572,18535191,52,10990678.0,37543248.0,18,79,,,,Antoine Semenyo
80668677,18535191,20,3071.0,257663.0,18,81,,,,Jacob Murphy
80668949,18535191,20,332047.0,32508.0,18,85,,,,Elliot Anderson
80667238,18535191,20,9611543.0,,19,60,,,Foul,Anthony Gordon
80669251,18535191,20,5270468.0,,19,87,,,Argument,Sven Botman
80668143,18535191,52,1095.0,,19,74,,,Foul,Adam Smith  
80670074,18535191,20,33645.0,,19,90,4.0,,Foul,Joelinton 
80665256,18535191,20,257663.0,,14,45,2.0,1-1,Field Goal,Miguel Almirón 
80664537,18535191,20,9611543.0,1494447.0,18,36,,,,Anthony Gordon
80666921,18535191,52,339083.0,333989.0,18,53,,,,Chris Mepham
80664198,18535191,52,333989.0,37543248.0,14,30,,1-0,Field Goal,Marcos Senesi
80667410,18535191,52,537493.0,37392849.0,18,63,,,,Marcus Tavernier
80668558,18535191,52,4371.0,1095.0,18,79,,,,Ryan Fredericks
80670590,18535191,52,1393.0,,19,90,7.0,,Time wasting,Jack Stephens 
80659532,18535192,236,27067062.0,4341.0,18,90,7.0,,,Kevin Schade
80653239,18535192,19,61780.0,16827155.0,14,66,,1-0,Field Goal,Leandro Trossard
80652520,18535192,19,61780.0,10959356.0,18,62,,,,Leandro Trossard
80654739,18535192,236,4341.0,31609.0,14,74,,1-1,Field Goal,Ivan Toney
80659533,18535192,236,31609.0,,19,90,6.0,,Foul,Christian Nørgaard
80654298,18535192,236,339093.0,36633.0,18,71,,,,Josh Dasilva 
80654368,18535192,236,96928.0,529689.0,18,71,,,,Yoane Wissa
152525009,18535192,236,4341.0,,10,76,,,,Ivan Toney
80656606,18535192,19,5270497.0,1887.0,18,81,,,,Fábio Vieira
80659990,18535192,236,27067062.0,,19,90,8.0,,Foul,Kevin Schade
80654309,18535193,51,7643.0,927.0,18,71,,,,Eberechi Eze
80645877,18535193,78,187969.0,,10,34,,,,Pervis Estupiñán
80651497,18535193,51,538907.0,2332.0,18,56,,,,Albert Sambi Lokonga
80651496,18535193,78,37253456.0,41077.0,18,57,,,,Evan Ferguson
80654310,18535193,51,96792.0,96950.0,18,71,,,,Odsonne Édouard
80655100,18535193,78,9308200.0,6504.0,18,76,,,,Tariq Lamptey 
80657039,18535193,51,37316940.0,24799984.0,18,84,,,,Naouirou Ahamada 
80651945,18535193,51,538907.0,,19,59,,,Foul,Albert Sambi Lokonga
80657830,18535193,51,4598710.0,,19,88,,,Foul,Tyrick Mitchell
80652758,18535193,78,2423.0,187969.0,14,63,,0-1,Field Goal,Solly March 
80653957,18535193,51,336.0,,14,69,,1-1,Field Goal,James Tomkins
80642899,18535193,78,216612.0,,19,6,,,Foul,Alexis Mac Allister
80645069,18535193,51,2332.0,,19,27,,,Foul,Will Hughes
80656652,18535193,51,5640926.0,,19,82,,,Foul,Cheick Doucouré  
80657408,18535194,11,463153.0,1366.0,18,84,,,,Carlos Vinícius 
80657407,18535194,11,5403.0,3140.0,18,85,,,,Harry Wilson
80659003,18535194,11,130248.0,1004.0,18,90,1.0,,,Saša Lukić 
80651786,18535194,63,205944.0,219172.0,18,56,,,,Emmanuel Dennis
80643029,18535194,63,160121.0,95348.0,18,7,,,,Felipe
80658310,18535194,11,125482.0,1004.0,14,88,,2-0,Field Goal,Manor Solomon
80651787,18535194,63,819.0,523939.0,18,56,,,,Jonjo Shelvey
80653299,18535194,63,1309.0,914.0,18,63,,,,André Ayew
80654942,18535194,11,125482.0,1317.0,18,72,,,,Manor Solomon
80643030,18535194,63,7176.0,173047.0,18,7,,,,Joe Worrall
80659018,18535194,11,1362.0,25400.0,18,90,1.0,,,Cédric Soares
80643958,18535194,11,1317.0,,14,17,,1-0,Field Goal,Willian
80643809,18535194,63,95094.0,,19,15,,,Foul,Serge Aurier
80704432,18535195,71,21782390.0,1175.0,18,58,,,,Georginio Rutter
80704774,18535195,14,2206665.0,2158417.0,18,61,,,,Lisandro Martínez
80706920,18535195,14,1878.0,955.0,14,80,,0-1,Field Goal,Marcus Rashford
80708130,18535195,14,28912805.0,1878.0,18,90,1.0,,,Anthony Elanga
80706277,18535195,71,4552689.0,262274.0,18,73,,,,Brenden Aaronson
80706364,18535195,14,5252.0,164061.0,18,73,,,,Aaron Wan-Bissaka
80704775,18535195,14,37316549.0,538034.0,18,61,,,,Alejandro Garnacho
80698142,18535195,14,205411.0,,19,21,,,Foul,Fred 
80707434,18535195,14,37316549.0,25317.0,14,85,,0-2,Field Goal,Alejandro Garnacho
152525011,18535195,14,25317.0,,10,90,4.0,,,Wout Weghorst 
80707536,18535195,71,28912710.0,608189.0,18,86,,,,Sam Greenwood 
80697815,18535195,71,449187.0,,19,18,,,Foul,Junior Firpo
80707079,18535195,14,1878.0,,10,81,,,,Marcus Rashford
152525010,18535195,14,1878.0,,10,90,1.0,,,Marcus Rashford
80700541,18535195,71,608189.0,,19,40,,,Foul,Weston McKennie
80656835,18535196,42,10601.0,6838.0,14,81,,4-1,Field Goal,Harvey Barnes
80644727,18535196,42,6838.0,1488.0,14,25,,2-1,Field Goal,James Maddison  
152525012,18535196,42,10601.0,,10,72,,,,Harvey Barnes
80655724,18535196,42,61654.0,29313293.0,18,77,,,,Dennis Praet 
80643359,18535196,42,26955.0,,19,12,,,Foul,Wout Faes
80653430,18535196,6,37342694.0,333797.0,18,65,,,,Pape Matar Sarr
80658001,18535196,42,96838.0,6838.0,18,88,,,,Ricardo Pereira
80654288,18535196,42,5319.0,4679.0,18,69,,,,Wilfred Ndidi
80651580,18535196,6,916.0,,19,55,,,Foul,Eric Dier
80652160,18535196,42,540613.0,,19,59,,,Foul,Kiernan Dewsbury-Hall
80655336,18535196,6,219633.0,31002.0,18,75,,,,Richarlison
80655783,18535196,42,1182.0,1488.0,18,77,,,,Jamie Vardy
80656373,18535196,6,26491.0,14338024.0,18,79,,,,Arnaut Danjuma
80643762,18535196,6,10601.0,,10,15,,,,Harvey Barnes
80655518,18535196,6,221615.0,8456257.0,18,75,,,,Emerson Royal
80655569,18535196,6,26294.0,540290.0,18,76,,,,Davinson Sánchez
80655326,18535196,42,173121.0,,19,74,,,Foul,Harry Souttar 
80646566,18535196,42,6838.0,,19,40,,,,James Maddison  
80643403,18535196,6,333797.0,,14,14,,0-1,Field Goal,Rodrigo Bentancur
80644393,18535196,42,4679.0,,14,23,,1-1,Field Goal,Nampalys Mendy
80647909,18535196,42,1488.0,173121.0,14,45,4.0,3-1,Field Goal,Kelechi Iheanacho
80642622,18535196,6,333797.0,,19,4,,,Foul,Rodrigo Bentancur
80653663,18535196,42,10601.0,,19,66,,,Foul,Harvey Barnes
80743439,18535197,13,2144.0,,19,84,,,Argument,Abdoulaye Doucouré
80743484,18535197,8,1078.0,,19,87,,,Argument,Andrew Robertson 
80741988,18535197,8,4125.0,6013424.0,14,36,,1-0,Field Goal,Mohamed Salah 
80742636,18535197,8,30062.0,1917.0,14,49,,2-0,Field Goal,Cody Gakpo 
80742902,18535197,13,1572.0,15076357.0,18,61,,,,Demarai Gray 
80743166,18535197,8,159917.0,6013424.0,18,70,,,,Diogo Jota
80743368,18535197,13,1706.0,22878573.0,18,78,,,,Tom Davies
80743369,18535197,13,95776.0,4598726.0,18,78,,,,Neal Maupay
80743384,18535197,8,1461.0,30062.0,18,80,,,,Roberto Firmino
80743383,18535197,8,197.0,323.0,18,80,,,,James Milner 
152525014,18535197,8,30062.0,,10,50,,,,Cody Gakpo 
80743519,18535197,8,23269836.0,4125.0,18,90,,,,Harvey Elliott
80743544,18535197,8,32640.0,37565677.0,18,90,,,,Naby Keïta
80743485,18535197,13,1826.0,,19,87,,,Argument,Jordan Pickford
80743064,18535197,13,3043.0,,19,67,,,Foul,Conor Coady
80713619,18535198,9,4842.0,154421.0,14,39,,2-0,Field Goal,İlkay Gündoğan
80713717,18535198,9,162536.0,,19,41,,,Argument,Rúben Dias 
80711238,18535198,9,186910.0,971.0,14,4,,1-0,Field Goal,Rodri
80716304,18535198,15,12145.0,225000.0,14,61,,3-1,Field Goal,Ollie Watkins
80716653,18535198,9,336133.0,1116.0,18,69,,,,Phil Foden
80716999,18535198,15,6524.0,11705406.0,18,76,,,,Matty Cash
80716375,18535198,15,186585.0,33716.0,18,60,,,,Álex Moreno
80716273,18535198,15,172611.0,186660.0,18,60,,,,John McGinn
80713978,18535198,9,971.0,,16,45,1.0,3-0,Penalty,Riyad Mahrez
80715563,18535198,9,21394947.0,154421.0,18,46,,,,Julián Alvarez
80716384,18535198,15,7124.0,,19,63,,,Foul,Ezri Konsa
80715562,18535198,9,198062.0,162536.0,18,46,,,,Manuel Akanji
80716274,18535198,15,30071882.0,95368.0,18,60,,,,Jhon Durán 
80717283,18535198,9,1869.0,971.0,18,85,,,,Nathan Aké
152525013,18535198,9,1116.0,,10,21,,,,Jack Grealish
80717000,18535198,15,810.0,165.0,18,76,,,,Philippe Coutinho 
80713516,18535198,15,95368.0,,19,37,,,Persistent fouling,Lucas Digne
80643133,18535199,29,96017.0,,19,9,,,Foul,Mario Lemina
80644607,18535199,29,160110.0,,19,23,,,Foul,Nélson Semedo 
80645442,18535199,29,13590962.0,,19,30,,,Foul,Rayan Aït-Nouri
152518817,18535199,29,496775.0,,19,88,,,,Pedro Neto
80654497,18535199,29,155138.0,,15,72,,1-1,Own Goal,Jan Bednarek
80649778,18535199,29,37286738.0,13590962.0,18,46,,,,Hugo Bueno
80649834,18535199,29,4241.0,96102.0,18,46,,,,Adama Traoré
80652425,18535199,29,1339.0,1846739.0,18,59,,,,Diego Costa
80654915,18535199,65,3596.0,84143.0,18,74,,,,Ché Adams
80654916,18535199,65,219534.0,337432.0,18,74,,,,Lyanco
80656079,18535199,65,9826.0,37410255.0,18,79,,,,Joe Aribo
80656311,18535199,65,37316841.0,6513.0,18,80,,,,Samuel Edozie
80657236,18535199,29,186426.0,160110.0,18,84,,,,Jonny Otto
80658906,18535199,65,172357.0,37536874.0,18,89,,,,Stuart Armstrong
