sidelined_id,fixture_id,participant_id,player_id,type_id,sideline_id
1296243,18138978,18,2875858.0,1682.0,
135375,18138978,18,995.0,1682.0,
135325,18138978,18,31823.0,1682.0,
135273,18138979,18,31823.0,1682.0,
135282,18138979,18,32612.0,1682.0,
135295,18138979,18,921.0,339.0,69163.0
135301,18138979,18,3139.0,537.0,29034.0
135306,18138979,18,1316.0,535.0,31760.0
135263,18138979,15,25126.0,587.0,
135288,18138979,18,1601.0,587.0,
135278,18138979,18,1953.0,1682.0,
1296245,18138979,18,995.0,1682.0,
1296246,18138979,15,25354.0,1682.0,
135268,18138979,15,33716.0,587.0,
1296244,18138979,15,4579.0,1682.0,
1296249,18138979,18,4460.0,1682.0,
1296247,18138979,15,96090.0,1682.0,
1296248,18138979,15,165.0,1682.0,
1296250,18138979,18,2875858.0,1682.0,
1296251,18138979,18,24288.0,1682.0,
135285,18138980,78,24655.0,1682.0,
135262,18138980,78,2683.0,538.0,25768.0
135318,18138980,236,339093.0,587.0,
135275,18138980,78,37539430.0,339.0,71950.0
135296,18138980,78,35280539.0,535.0,25959.0
135289,18138980,78,24803.0,538.0,39423.0
135304,18138980,236,992.0,556.0,2045.0
135269,18138980,78,1415.0,538.0,34720.0
135259,18138980,78,2461.0,587.0,
135312,18138980,236,3130.0,587.0,
1296252,18138980,236,24613.0,587.0,
1296253,18138980,78,96870.0,587.0,
1296254,18138980,236,151418.0,587.0,
1296255,18138980,236,9274.0,587.0,
1296256,18138980,236,7993.0,1682.0,
135290,18138981,13,1249.0,557.0,3418.0
135297,18138981,13,37260638.0,671.0,84825.0
135270,18138981,13,1706.0,536.0,1390.0
135249,18138981,27,1460.0,2064.0,80122.0
135255,18138981,27,812.0,536.0,3649.0
135258,18138981,27,1611.0,532.0,3650.0
135264,18138981,13,220040.0,535.0,1117.0
914838,18138981,13,814.0,561.0,435171.0
914837,18138981,13,26031.0,533.0,3420.0
135279,18138981,13,45863.0,1939.0,1579.0
914839,18138981,13,159372.0,1682.0,633836.0
135310,18138982,71,2823510.0,541.0,20271.0
135291,18138982,71,3344.0,587.0,
135298,18138982,71,3354.0,587.0,
135280,18138982,8,159917.0,537.0,51383.0
135286,18138982,8,1461.0,1682.0,
1296257,18138982,71,35364.0,587.0,
135317,18138982,71,1175.0,587.0,
135226,18138983,9,448389.0,587.0,
135234,18138983,42,612.0,535.0,736.0
1296260,18138983,42,4679.0,587.0,
135245,18138983,42,11311795.0,587.0,
135251,18138983,42,12514.0,587.0,
1296261,18138983,42,96838.0,1682.0,
1296262,18138983,42,6518.0,1682.0,
135253,18138983,42,32574.0,1682.0,
1296263,18138983,42,1182.0,1682.0,
1296258,18138983,9,911.0,1682.0,
1296259,18138983,9,96183.0,587.0,
135215,18138984,20,2815.0,545.0,31154.0
135256,18138984,20,1494666.0,535.0,6209.0
135235,18138984,20,1310.0,533.0,2928.0
135243,18138984,20,1494447.0,538.0,11411.0
135254,18138984,20,360.0,538.0,826.0
135248,18138984,20,1414.0,532.0,33885.0
135257,18138984,14,160206.0,538.0,10445.0
135225,18138984,20,1061.0,538.0,3047.0
915967,18138984,14,2206665.0,587.0,37080.0
915964,18138984,14,612.0,535.0,736.0
915966,18138984,14,438751.0,545.0,31407.0
915968,18138984,14,12393293.0,1682.0,341137.0
915965,18138984,14,992.0,2068.0,2045.0
915962,18138984,20,10601.0,587.0,576359.0
915960,18138984,20,2954.0,587.0,
915961,18138984,20,2823228.0,1682.0,339797.0
135260,18138984,14,1992.0,587.0,
1296264,18138984,20,129966.0,1682.0,
1296267,18138984,14,1829.0,1682.0,
1296265,18138984,20,819.0,1682.0,
1296266,18138984,14,96088.0,1682.0,
1296268,18138984,14,5252.0,1682.0,
135211,18138985,33,151562.0,716.0,75705.0
135230,18138985,33,14004454.0,817.0,86252.0
135221,18138985,33,2206678.0,542.0,968.0
135238,18138985,19,31661.0,537.0,9814.0
135246,18138986,6,6610.0,587.0,
135250,18138986,6,97664.0,656.0,75243.0
135240,18138986,6,333731.0,587.0,
1296269,18138986,51,498.0,1682.0,
135217,18138987,65,219534.0,538.0,10664.0
135195,18138987,1,1316.0,535.0,31760.0
135236,18138987,65,1393.0,538.0,13585.0
135204,18138987,1,1416.0,337.0,178.0
135228,18138987,65,1494225.0,538.0,13598.0
1296270,18138987,1,1261.0,1682.0,
135241,18138987,65,1131.0,587.0,
1296271,18138987,65,3596.0,1682.0,
1296272,18138987,65,2951.0,1682.0,
1296273,18138987,65,172357.0,1682.0,
135187,18138988,25,94939.0,535.0,1930.0
135199,18138988,25,37324014.0,541.0,1168.0
135181,18138988,29,7566.0,545.0,1392.0
135192,18138988,25,96722.0,535.0,15480.0
135224,18138989,27,3300.0,896.0,85654.0
135213,18138989,27,1448.0,339.0,72308.0
135209,18138989,19,31739.0,556.0,25871.0
915122,18138989,19,1887.0,1608.0,559045.0
915121,18138989,19,1891.0,1613.0,476791.0
915123,18138989,19,26603.0,538.0,7516.0
915124,18138989,19,3130.0,536.0,24742.0
915125,18138989,19,5273.0,1682.0,342832.0
915127,18138989,27,581094.0,2017.0,34478.0
915126,18138989,27,96642.0,1613.0,450112.0
915128,18138989,27,3861826.0,687.0,47899.0
915129,18138989,27,37351292.0,554.0,27042.0
915130,18138989,27,9939197.0,1918.0,59.0
135183,18138990,29,95348.0,552.0,18560.0
135210,18138990,29,37400484.0,535.0,32329.0
135174,18138990,236,3130.0,536.0,24742.0
135190,18138990,29,496775.0,536.0,35395.0
135176,18138990,236,339093.0,551.0,19341.0
135198,18138990,29,186426.0,536.0,24378.0
135203,18138990,29,52868.0,535.0,32428.0
135171,18138990,236,992.0,2068.0,2045.0
915453,18138990,236,24613.0,1682.0,634116.0
915455,18138990,236,8449373.0,533.0,859.0
915452,18138990,236,6022.0,1682.0,344045.0
915454,18138990,236,537108.0,1613.0,452196.0
915456,18138990,29,7144.0,1613.0,495905.0
915457,18138990,29,1846739.0,1682.0,339514.0
915458,18138990,29,28912742.0,595.0,62299.0
915459,18138990,29,9605714.0,1614.0,505875.0
135201,18138991,18,1601.0,587.0,
135232,18138991,6,333731.0,1682.0,
135193,18138991,18,581220.0,587.0,
135205,18138991,18,6599973.0,537.0,33654.0
135223,18138991,6,4313.0,587.0,
135212,18138991,18,129794.0,538.0,16622.0
135186,18138991,18,4460.0,1682.0,
1296274,18138991,18,99137.0,587.0,
135441,18138992,8,23269836.0,587.0,
135436,18138992,8,31857.0,551.0,14063.0
135444,18138992,8,5193.0,336.0,37558.0
135438,18138992,8,1472.0,598.0,56281.0
1296278,18138992,51,1108.0,587.0,
1296279,18138992,8,1389.0,587.0,
1296275,18138992,51,1243.0,587.0,
1296276,18138992,51,498.0,587.0,
1296280,18138992,8,4125.0,587.0,
1296281,18138992,8,1494396.0,1682.0,
1296277,18138992,8,32640.0,587.0,
135214,18138993,15,25126.0,587.0,
135197,18138993,13,166.0,1682.0,
135202,18138993,13,1706.0,587.0,
135208,18138993,13,581062.0,535.0,940.0
135222,18138993,15,33716.0,587.0,
915465,18138993,15,4254.0,587.0,
915461,18138993,13,133769.0,1608.0,496534.0
915463,18138993,13,1030.0,1613.0,488744.0
915462,18138993,13,1881.0,587.0,
915464,18138993,15,62879.0,587.0,
915466,18138993,15,62865.0,1682.0,344188.0
915468,18138993,15,23311159.0,535.0,21183.0
915469,18138993,15,37347355.0,714.0,83244.0
1296286,18138993,15,33186827.0,1682.0,
1296282,18138993,13,25354.0,587.0,
1296283,18138993,13,32404895.0,1682.0,
1296284,18138993,13,129245.0,1682.0,
1296285,18138993,15,7124.0,1682.0,
135173,18138994,71,2823510.0,541.0,20271.0
135157,18138994,71,449187.0,593.0,61336.0
135180,18138994,20,1310.0,533.0,2928.0
135191,18138994,20,2954.0,540.0,1400.0
135170,18138994,71,37391226.0,545.0,24883.0
135165,18138994,71,3344.0,535.0,13137.0
135185,18138994,20,1065.0,532.0,1414.0
135177,18138994,71,1175.0,535.0,2578.0
135168,18138994,71,3354.0,535.0,48906.0
135196,18138995,42,1350.0,687.0,50017.0
135206,18138995,78,1854914.0,535.0,16734.0
135189,18138995,42,1182.0,535.0,29544.0
135247,18138995,78,5283785.0,598.0,63024.0
135182,18138995,42,11311795.0,534.0,1411.0
135239,18138995,78,37539430.0,339.0,71950.0
135242,18138995,78,2823511.0,587.0,21337.0
135175,18138995,42,612.0,535.0,736.0
135252,18138995,78,35280539.0,535.0,25959.0
135231,18138995,78,1415.0,537.0,34724.0
135148,18138996,14,5252.0,336.0,32408.0
135153,18138996,14,955.0,535.0,2761.0
135142,18138996,14,1992.0,535.0,35922.0
135160,18138996,1,1416.0,1918.0,178.0
915131,18138996,14,1849.0,1613.0,463610.0
915136,18138996,14,612.0,535.0,736.0
915132,18138996,14,160206.0,1614.0,433534.0
915134,18138996,14,37316858.0,1613.0,511127.0
915140,18138996,1,733.0,1682.0,342560.0
915143,18138996,1,516291.0,1613.0,477988.0
915144,18138996,1,109417.0,1682.0,343552.0
915145,18138996,1,129794.0,538.0,16622.0
915133,18138996,14,538034.0,1614.0,444893.0
915139,18138996,14,12393293.0,1682.0,341137.0
915135,18138996,14,26393.0,1613.0,464299.0
915146,18138996,1,96642.0,1613.0,450112.0
915137,18138996,14,992.0,2068.0,2045.0
915138,18138996,14,438751.0,545.0,31407.0
915141,18138996,1,96426.0,1613.0,424880.0
915142,18138996,1,5640849.0,2062.0,66527.0
135136,18138997,65,1494225.0,339.0,66331.0
135140,18138997,65,581052.0,587.0,
135146,18138997,65,1131.0,587.0,
135159,18138997,9,28912747.0,1682.0,
1296288,18138997,9,971.0,587.0,
135152,18138997,9,26603.0,1682.0,
135128,18138997,65,24799911.0,587.0,
1296287,18138997,65,978883.0,587.0,
1296289,18138997,9,96183.0,587.0,
1296290,18138997,9,1869.0,1682.0,
135130,18138998,25,94939.0,535.0,1930.0
135150,18138998,33,151562.0,2059.0,75705.0
135131,18138998,25,96722.0,658.0,79234.0
915476,18138998,33,24830085.0,1682.0,343974.0
915479,18138998,33,1448.0,339.0,72308.0
915474,18138998,33,37457.0,1682.0,339405.0
915478,18138998,33,1415.0,537.0,34724.0
915475,18138998,33,581086.0,1682.0,339986.0
915470,18138998,25,129704.0,1613.0,493702.0
135139,18138998,25,37324014.0,2017.0,1168.0
915471,18138998,25,25160.0,1613.0,494842.0
135144,18138998,33,6599973.0,537.0,33654.0
915477,18138998,33,198139.0,1682.0,344335.0
135135,18138998,25,160568.0,536.0,22179.0
915472,18138998,25,3876535.0,1613.0,509426.0
135164,18138998,33,14004454.0,817.0,86252.0
915473,18138998,25,176702.0,1615.0,479286.0
135200,18138999,42,612.0,535.0,736.0
135194,18138999,19,28912714.0,595.0,56761.0
135178,18138999,19,310288.0,532.0,3419.0
135207,18138999,42,11311795.0,1916.0,1411.0
135237,18138999,42,1350.0,540.0,43672.0
135244,18138999,42,61654.0,558.0,20671.0
135229,18138999,42,1182.0,536.0,29547.0
135184,18138999,19,22897102.0,713.0,77339.0
135218,18138999,42,3282.0,540.0,15133.0
135111,18139000,27,1460.0,1682.0,
135118,18139000,27,1148.0,587.0,
135122,18139000,27,812.0,536.0,3649.0
135126,18139000,27,1611.0,587.0,
914851,18139000,236,6022.0,1682.0,344045.0
1296291,18139000,236,339093.0,587.0,
1296292,18139000,236,151418.0,1682.0,
1296293,18139000,236,31609.0,1682.0,
135119,18139001,78,6504.0,587.0,
135125,18139001,78,37539430.0,339.0,71950.0
914852,18139001,78,5283785.0,1682.0,344808.0
914853,18139001,78,37261500.0,1611.0,512519.0
1296295,18139001,8,1461.0,1682.0,
1296294,18139001,78,1854914.0,1682.0,
135163,18139002,20,2954.0,587.0,
135137,18139002,18,2875858.0,1682.0,
135132,18139002,18,4267.0,535.0,1114.0
135127,18139002,18,1601.0,587.0,
914848,18139002,18,581220.0,587.0,
135121,18139002,18,1330.0,336.0,2354.0
135145,18139002,20,1065.0,587.0,
135143,18139002,20,33645.0,1682.0,
135151,18139002,20,1016.0,587.0,
1296307,18139002,20,32372.0,1682.0,
135158,18139002,20,1494666.0,587.0,
1296303,18139002,18,32438.0,1682.0,
1296302,18139002,18,1128.0,1682.0,
1296304,18139002,20,459145.0,1682.0,
1296305,18139002,20,129966.0,1682.0,
1296306,18139002,20,32508.0,1682.0,
135103,18139003,9,28912747.0,1682.0,
135096,18139003,51,3188072.0,603.0,63619.0
1296297,18139003,51,692.0,1682.0,
1296300,18139003,9,47285.0,1682.0,
1296301,18139003,9,1869.0,1682.0,
1296298,18139003,9,96183.0,587.0,
1296299,18139003,9,160956.0,1682.0,
135107,18139003,9,162536.0,587.0,
1296296,18139003,51,498.0,587.0,
135167,18139004,29,7566.0,545.0,1392.0
135133,18139004,13,166.0,587.0,
135162,18139004,13,581062.0,535.0,940.0
135156,18139004,13,45863.0,544.0,1579.0
135138,18139004,13,220040.0,587.0,
135149,18139004,13,1706.0,587.0,
1296308,18139004,13,1572.0,1682.0,
1296311,18139004,29,160110.0,587.0,
1296312,18139004,29,23269652.0,1682.0,
1296309,18139004,13,814.0,587.0,
1296310,18139004,13,7958.0,1682.0,
135141,18139005,33,2206678.0,542.0,968.0
135134,18139005,71,2823510.0,2017.0,20271.0
135110,18139005,71,4527.0,587.0,
135123,18139005,71,3344.0,587.0,
135129,18139005,71,3354.0,587.0,
135147,18139005,33,14004454.0,817.0,86252.0
135117,18139005,71,449187.0,1682.0,
914843,18139005,33,37457.0,1682.0,339405.0
914844,18139005,33,581086.0,1682.0,339986.0
914845,18139005,33,1452162.0,1608.0,448067.0
135154,18139005,33,3533830.0,587.0,
1296313,18139005,33,1928.0,1682.0,
914846,18139005,33,24830085.0,587.0,
135172,18139006,6,540290.0,536.0,1409.0
135166,18139006,14,955.0,538.0,1207.0
135188,18139006,6,540579.0,2012.0,88283.0
135169,18139006,6,6610.0,535.0,1582.0
914849,18139006,6,97664.0,1615.0,419828.0
135161,18139006,14,129602.0,336.0,16597.0
914850,18139006,14,20333643.0,561.0,500881.0
135124,18139007,25,37324014.0,2017.0,1168.0
135100,18139007,65,581122.0,535.0,974.0
135116,18139007,25,96722.0,587.0,
135097,18139007,65,1494225.0,1682.0,
135089,18139007,65,219534.0,587.0,
135104,18139007,65,1131.0,587.0,
135109,18139007,25,94939.0,535.0,1930.0
914842,18139007,25,5666544.0,1682.0,
1296315,18139007,25,185579.0,1682.0,
1296316,18139007,25,25160.0,1682.0,
1296314,18139007,25,28931574.0,1682.0,
135093,18139008,15,25126.0,587.0,
135088,18139008,1,1416.0,1918.0,178.0
135113,18139008,15,62879.0,595.0,31544.0
135105,18139008,15,4391.0,640.0,72198.0
914841,18139008,15,62865.0,1682.0,344188.0
914840,18139008,1,80304.0,587.0,
135098,18139008,15,957.0,603.0,70313.0
1296317,18139008,1,1592.0,587.0,
135085,18139009,15,4579.0,535.0,3726.0
135074,18139009,15,957.0,603.0,70313.0
1296318,18139009,15,33716.0,587.0,
1296319,18139009,15,11705406.0,1682.0,
1296320,18139009,8,1461.0,1682.0,
135227,18139010,13,37260638.0,671.0,84825.0
135233,18139010,51,3188072.0,603.0,63619.0
135220,18139010,13,1249.0,557.0,3418.0
135216,18139010,13,45863.0,544.0,1579.0
135086,18139011,71,2818.0,602.0,38173.0
135079,18139011,71,4527.0,544.0,3754.0
135114,18139011,18,1601.0,587.0,
135108,18139011,18,1193.0,531.0,3890.0
1296322,18139011,71,9939203.0,587.0,
135091,18139011,71,1716.0,587.0,
135102,18139011,71,1175.0,587.0,
1296324,18139011,18,1128.0,1682.0,
1296321,18139011,71,3158.0,587.0,
1296323,18139011,18,2875858.0,587.0,
135065,18139012,14,455376.0,549.0,3567.0
135095,18139012,33,5640884.0,537.0,3800.0
135075,18139012,14,96088.0,532.0,39173.0
135083,18139012,14,955.0,552.0,3589.0
135070,18139012,14,205411.0,829.0,84249.0
135099,18139012,33,3533830.0,536.0,1095.0
135090,18139012,33,5640817.0,535.0,3423.0
135080,18139012,14,95807.0,598.0,61811.0
135076,18139013,42,1182.0,587.0,
135092,18139013,42,61654.0,558.0,20671.0
135061,18139013,20,1016.0,587.0,
135068,18139013,20,2954.0,540.0,1400.0
135087,18139013,42,5319.0,587.0,
135073,18139013,42,3282.0,587.0,
135057,18139013,20,1065.0,587.0,
135063,18139013,20,1494666.0,548.0,38445.0
135081,18139013,42,1350.0,540.0,43672.0
1296325,18139013,20,1494447.0,1682.0,
1296326,18139013,20,2712.0,1682.0,
1296327,18139013,42,432912.0,1682.0,
135112,18139014,19,28912714.0,595.0,56761.0
135101,18139014,19,22897102.0,713.0,77339.0
135084,18139014,19,310288.0,587.0,
135077,18139014,65,1131.0,535.0,38478.0
135069,18139014,65,581122.0,535.0,974.0
135094,18139014,19,172960.0,587.0,
135106,18139014,19,186370.0,587.0,
135120,18139014,19,95334.0,1682.0,
135078,18139015,78,14069.0,336.0,3648.0
135060,18139015,6,3884.0,670.0,76678.0
135067,18139015,6,540579.0,543.0,88283.0
135071,18139015,78,1415.0,533.0,3651.0
135064,18139015,6,540290.0,536.0,1409.0
135082,18139015,78,1444078.0,337.0,3301.0
135056,18139016,25,94939.0,535.0,1930.0
1296330,18139016,236,339093.0,1682.0,
1296328,18139016,25,240195.0,1682.0,
1296329,18139016,236,537108.0,587.0,
135049,18139017,27,1460.0,587.0,
135054,18139017,27,1611.0,587.0,
135041,18139017,1,1416.0,337.0,178.0
135051,18139017,27,812.0,536.0,3649.0
135066,18139018,29,160110.0,587.0,
135072,18139018,29,160834.0,1682.0,
135062,18139018,29,498161.0,587.0,
135059,18139018,29,7566.0,545.0,1392.0
1296331,18139018,9,162536.0,587.0,
1296332,18139018,9,911.0,587.0,
1296333,18139018,9,982.0,587.0,
1296334,18139018,9,1869.0,1682.0,
1296335,18139018,9,96183.0,587.0,
135034,18139019,14,1992.0,532.0,50277.0
135040,18139019,14,96088.0,532.0,39173.0
135018,18139019,19,22897102.0,713.0,77339.0
135046,18139019,14,955.0,552.0,3589.0
135044,18139019,14,26031.0,533.0,47202.0
135024,18139019,19,186370.0,531.0,3753.0
135013,18139019,19,172960.0,540.0,3362.0
135029,18139019,14,205411.0,829.0,84249.0
135052,18139020,6,540579.0,543.0,88283.0
135045,18139020,6,3884.0,670.0,76678.0
135047,18139020,6,540290.0,536.0,1409.0
135028,18139021,78,1444078.0,337.0,3301.0
135023,18139021,78,9308200.0,536.0,3779.0
135017,18139021,65,1131.0,535.0,38478.0
135011,18139021,65,581122.0,535.0,974.0
135014,18139022,27,1611.0,587.0,
135022,18139022,27,96642.0,687.0,47924.0
135033,18139022,29,498161.0,759.0,3801.0
135003,18139022,27,1460.0,1682.0,
135042,18139022,29,160834.0,549.0,3422.0
135010,18139022,27,812.0,536.0,3649.0
135026,18139022,29,7566.0,545.0,1392.0
135037,18139022,29,159699.0,587.0,
135006,18139022,27,862.0,587.0,
1296336,18139022,29,23269652.0,1682.0,
135036,18139023,18,31837.0,1682.0,
135055,18139023,1,96799.0,1682.0,
135053,18139023,1,1316.0,706.0,85446.0
135050,18139023,18,2875858.0,587.0,
135043,18139023,18,73147.0,587.0,
135058,18139023,1,1416.0,337.0,178.0
135030,18139023,18,581220.0,535.0,55254.0
135048,18139023,18,1601.0,587.0,
1296337,18139023,18,4460.0,1682.0,
135031,18139024,71,1716.0,828.0,80140.0
135039,18139024,71,1175.0,587.0,
135021,18139024,71,4527.0,587.0,
135012,18139024,51,3188072.0,603.0,63619.0
1296338,18139024,51,5371.0,1682.0,
1296339,18139024,71,449187.0,1682.0,
1296340,18139024,71,20694519.0,1682.0,
135007,18139025,42,1350.0,540.0,43672.0
135025,18139025,15,95368.0,1682.0,
135020,18139025,42,61654.0,543.0,855.0
135032,18139025,15,957.0,603.0,70313.0
914827,18139025,15,62865.0,1682.0,344188.0
135038,18139025,15,4579.0,535.0,3726.0
914825,18139025,42,432912.0,1682.0,
914826,18139025,42,5319.0,587.0,
135019,18139026,13,37260638.0,587.0,
135001,18139026,13,45863.0,544.0,1579.0
134980,18139026,8,1461.0,1682.0,
135009,18139026,13,1249.0,587.0,
134988,18139026,13,26031.0,533.0,47202.0
135004,18139026,13,95368.0,545.0,36667.0
134996,18139026,13,1706.0,536.0,1390.0
1296341,18139026,13,5141.0,587.0,
1296343,18139027,9,1869.0,1682.0,
1296345,18139027,9,982.0,1682.0,
1296347,18139027,25,240195.0,587.0,
1296349,18139027,25,467937.0,1682.0,
1296342,18139027,9,96183.0,587.0,
1296344,18139027,9,911.0,1682.0,
1296346,18139027,25,25160.0,1682.0,
1296348,18139027,25,62927.0,1682.0,
134973,18139028,33,3533830.0,536.0,1095.0
134978,18139028,20,1065.0,532.0,1414.0
914823,18139028,33,24830085.0,1682.0,343974.0
134983,18139028,20,1016.0,542.0,1398.0
134992,18139028,20,1494666.0,548.0,38445.0
914824,18139028,20,2712.0,535.0,343901.0
134965,18139028,33,5640817.0,535.0,3423.0
914822,18139028,33,581086.0,1682.0,339986.0
134970,18139028,33,5640884.0,537.0,3800.0
134994,18139029,15,4579.0,535.0,3726.0
134985,18139029,15,957.0,603.0,70313.0
135000,18139029,33,3533830.0,587.0,
134999,18139029,33,5640817.0,587.0,
1296350,18139029,15,96090.0,1682.0,
1296351,18139029,15,4254.0,1682.0,
1296352,18139029,33,5640884.0,1682.0,
134998,18139030,18,2875858.0,603.0,66701.0
134975,18139030,13,1249.0,587.0,
134987,18139030,18,1193.0,531.0,3890.0
134971,18139030,13,45863.0,544.0,1579.0
1296353,18139030,13,5141.0,1682.0,
134979,18139030,13,37260638.0,587.0,
1296354,18139030,13,7958.0,1682.0,
1296355,18139030,13,814.0,587.0,
1296357,18139030,18,968.0,1682.0,
1296356,18139030,13,159372.0,587.0,
134968,18139030,13,26031.0,587.0,
134993,18139030,18,1601.0,587.0,
134995,18139031,71,1175.0,587.0,
134981,18139031,71,4527.0,587.0,
134989,18139031,71,1716.0,587.0,
1296358,18139031,9,982.0,1682.0,
1296359,18139031,9,911.0,1682.0,
1296360,18139031,9,96183.0,587.0,
135008,18139032,14,538034.0,762.0,79193.0
135002,18139032,14,955.0,552.0,3589.0
134997,18139032,14,26031.0,533.0,47202.0
134984,18139032,14,2884.0,687.0,49759.0
134991,18139032,14,1992.0,532.0,50277.0
134958,18139033,20,1016.0,1682.0,
134961,18139033,20,1494666.0,587.0,
134964,18139033,8,1461.0,587.0,
134950,18139033,20,1065.0,1682.0,
1296361,18139033,20,2712.0,587.0,
1296362,18139033,20,2954.0,587.0,
1296363,18139033,8,4545513.0,1682.0,
1296364,18139033,8,4545525.0,587.0,
135035,18139034,51,3188072.0,603.0,63619.0
135027,18139034,65,1131.0,535.0,38478.0
135015,18139034,65,581122.0,535.0,974.0
135005,18139034,65,24799911.0,587.0,
1296365,18139034,51,5371.0,1682.0,
1296366,18139034,51,4598710.0,1682.0,
134969,18139035,42,540613.0,532.0,39647.0
134967,18139035,42,61654.0,543.0,855.0
134951,18139035,6,540290.0,536.0,1409.0
134948,18139035,6,3884.0,587.0,
134957,18139035,42,6838.0,551.0,39064.0
134960,18139035,42,1350.0,540.0,43672.0
134954,18139035,6,540579.0,587.0,
134944,18139035,6,380886.0,339.0,37912.0
1296367,18139035,42,62337.0,1682.0,
1296368,18139035,42,1574.0,1682.0,
134963,18139035,42,5319.0,587.0,
134966,18139036,27,812.0,536.0,3649.0
134986,18139036,27,1152.0,1682.0,
134953,18139036,25,94939.0,535.0,1930.0
134959,18139036,27,862.0,587.0,
134972,18139036,27,1611.0,587.0,
1296369,18139036,25,62927.0,1682.0,
1296370,18139036,25,467937.0,1682.0,
1296371,18139036,25,240195.0,587.0,
134976,18139036,27,96642.0,1682.0,
134956,18139036,27,1460.0,587.0,
134952,18139037,19,22897102.0,713.0,77339.0
134946,18139037,19,172960.0,587.0,
134955,18139037,19,186370.0,587.0,
134941,18139037,1,1416.0,337.0,178.0
1296372,18139037,19,16827155.0,1682.0,
134974,18139038,29,498161.0,1682.0,
134977,18139038,29,160834.0,1682.0,
134962,18139038,29,7566.0,545.0,1392.0
134982,18139038,78,1444078.0,587.0,
134990,18139038,78,35280539.0,535.0,3914.0
1296374,18139038,78,9308200.0,1682.0,
1296373,18139038,29,159699.0,1682.0,
134949,18139039,51,3188072.0,603.0,63619.0
134942,18139039,15,957.0,603.0,70313.0
1296375,18139039,15,33716.0,1682.0,
1296378,18139039,51,185723.0,1682.0,
1296379,18139039,51,4536500.0,1682.0,
1296377,18139039,15,12145.0,1682.0,
1296376,18139039,15,11705406.0,1682.0,
134927,18139040,13,37260638.0,671.0,84825.0
134917,18139040,13,45863.0,544.0,1579.0
134913,18139040,13,26031.0,533.0,47202.0
134921,18139040,13,1249.0,557.0,3418.0
134925,18139041,71,1716.0,828.0,80140.0
134930,18139041,71,1175.0,549.0,3751.0
134918,18139041,71,2818.0,602.0,38173.0
134938,18139041,78,1444078.0,337.0,3301.0
134934,18139041,78,1854914.0,339.0,67188.0
134945,18139041,78,35280539.0,535.0,3914.0
134912,18139041,71,4527.0,544.0,3754.0
134940,18139041,78,24803.0,336.0,39424.0
134936,18139042,14,538034.0,587.0,
134947,18139042,18,2875858.0,587.0,
134901,18139042,14,205411.0,587.0,
134939,18139042,18,73147.0,587.0,
134926,18139042,14,26031.0,533.0,47202.0
134943,18139042,18,1601.0,587.0,
134920,18139042,14,96088.0,587.0,
134932,18139042,14,955.0,587.0,
134909,18139042,14,2884.0,587.0,
1296380,18139042,14,5252.0,1682.0,
134915,18139042,14,1992.0,587.0,
134876,18139043,20,1494447.0,536.0,37859.0
134895,18139043,19,172960.0,540.0,3362.0
134868,18139043,20,819.0,661.0,79676.0
134890,18139043,20,1352.0,684.0,87005.0
134883,18139043,20,914.0,551.0,37986.0
134902,18139043,19,537759.0,677.0,85335.0
134905,18139043,19,186370.0,531.0,3753.0
134888,18139044,65,581122.0,535.0,974.0
134882,18139044,65,24799911.0,587.0,
1296381,18139044,8,4125.0,1682.0,
134892,18139044,8,1743.0,1682.0,
134898,18139044,8,96099.0,1682.0,
134866,18139045,6,333731.0,605.0,61282.0
134929,18139045,27,914.0,551.0,37986.0
134937,18139045,27,1152.0,587.0,3893.0
134933,18139045,27,1611.0,532.0,3650.0
134916,18139045,27,862.0,541.0,3628.0
134923,18139045,27,812.0,536.0,3649.0
134884,18139045,6,380886.0,339.0,37912.0
134894,18139045,6,540290.0,536.0,1409.0
134903,18139045,6,540579.0,543.0,88283.0
134908,18139045,27,1460.0,874.0,80122.0
134889,18139045,6,3884.0,670.0,76678.0
134910,18139046,42,61654.0,543.0,855.0
134891,18139046,42,1350.0,540.0,43672.0
134874,18139046,25,94939.0,535.0,1930.0
134900,18139046,42,5319.0,536.0,3842.0
134885,18139046,25,3876535.0,536.0,53385.0
134875,18139047,1,1416.0,337.0,178.0
1296386,18139047,9,911.0,587.0,
1296382,18139047,1,96426.0,1682.0,
1296383,18139047,9,162536.0,587.0,
1296385,18139047,9,982.0,587.0,
1296387,18139047,9,186299.0,1682.0,
1296384,18139047,9,96183.0,587.0,
134887,18139048,29,160110.0,587.0,
134899,18139048,33,5640884.0,587.0,
134869,18139048,29,7566.0,545.0,1392.0
134880,18139048,29,498161.0,587.0,
134906,18139048,33,3533830.0,587.0,
1296389,18139048,29,7144.0,1682.0,
1296391,18139048,33,24830085.0,587.0,
1296388,18139048,29,160834.0,1682.0,
134893,18139048,33,5640817.0,587.0,
1296390,18139048,33,172385.0,587.0,
134928,18139049,13,37260638.0,587.0,
134904,18139049,19,537759.0,677.0,85335.0
134922,18139049,13,1249.0,587.0,
134911,18139049,19,186370.0,587.0,
134896,18139049,19,172960.0,587.0,
1296395,18139049,13,220040.0,1682.0,
1296396,18139049,13,1651.0,587.0,
1296392,18139049,19,310288.0,1682.0,
1296393,18139049,13,814.0,587.0,
